YEAR,OCC1950,MARST,mariageStatusCount,teacherCount,percent,MaritalStatus,Profession
1970,2,3.0,8,1068,0.7490636704119851,Separated,Airplane pilots and navigators
1970,2,4.0,44,1068,4.119850187265917,Divorced,Airplane pilots and navigators
1970,2,5.0,11,1068,1.0299625468164793,Widowed,Airplane pilots and navigators
1970,2,6.0,99,1068,9.269662921348315,Never married/single,Airplane pilots and navigators
1980,2,1.0,3215,4103,78.3572995369242,"Married, spouse present",Airplane pilots and navigators
1980,2,2.0,51,4103,1.242992932000975,"Married, spouse absent",Airplane pilots and navigators
1980,2,3.0,68,4103,1.657323909334633,Separated,Airplane pilots and navigators
1980,2,4.0,298,4103,7.2629783085547155,Divorced,Airplane pilots and navigators
1980,2,5.0,19,4103,0.4630757981964416,Widowed,Airplane pilots and navigators
1980,2,6.0,452,4103,11.016329514989033,Never married/single,Airplane pilots and navigators
1990,2,1.0,4490,5946,75.5129498822738,"Married, spouse present",Airplane pilots and navigators
1990,2,2.0,76,5946,1.2781701984527414,"Married, spouse absent",Airplane pilots and navigators
1990,2,3.0,87,5946,1.4631685166498487,Separated,Airplane pilots and navigators
1990,2,4.0,487,5946,8.19038008745375,Divorced,Airplane pilots and navigators
1990,2,5.0,32,5946,0.5381769256643122,Widowed,Airplane pilots and navigators
1990,2,6.0,774,5946,13.017154389505551,Never married/single,Airplane pilots and navigators
2000,2,1.0,4951,6729,73.57705454005053,"Married, spouse present",Airplane pilots and navigators
2000,2,2.0,152,6729,2.2588794768910683,"Married, spouse absent",Airplane pilots and navigators
2000,2,3.0,76,6729,1.1294397384455341,Separated,Airplane pilots and navigators
2000,2,4.0,622,6729,9.243572596225293,Divorced,Airplane pilots and navigators
2000,2,5.0,53,6729,0.7876356070738595,Widowed,Airplane pilots and navigators
2000,2,6.0,875,6729,13.003418041313717,Never married/single,Airplane pilots and navigators
2001,2,1.0,518,690,75.07246376811594,"Married, spouse present",Airplane pilots and navigators
2001,2,2.0,8,690,1.1594202898550725,"Married, spouse absent",Airplane pilots and navigators
2001,2,3.0,8,690,1.1594202898550725,Separated,Airplane pilots and navigators
2001,2,4.0,54,690,7.82608695652174,Divorced,Airplane pilots and navigators
2001,2,5.0,4,690,0.5797101449275363,Widowed,Airplane pilots and navigators
2001,2,6.0,98,690,14.202898550724639,Never married/single,Airplane pilots and navigators
2002,2,1.0,515,693,74.31457431457432,"Married, spouse present",Airplane pilots and navigators
2002,2,2.0,7,693,1.0101010101010102,"Married, spouse absent",Airplane pilots and navigators
2002,2,3.0,7,693,1.0101010101010102,Separated,Airplane pilots and navigators
2002,2,4.0,71,693,10.245310245310245,Divorced,Airplane pilots and navigators
2002,2,5.0,4,693,0.5772005772005772,Widowed,Airplane pilots and navigators
2002,2,6.0,89,693,12.842712842712842,Never married/single,Airplane pilots and navigators
2003,2,1.0,489,669,73.09417040358744,"Married, spouse present",Airplane pilots and navigators
2003,2,2.0,6,669,0.8968609865470852,"Married, spouse absent",Airplane pilots and navigators
2003,2,3.0,8,669,1.195814648729447,Separated,Airplane pilots and navigators
2003,2,4.0,65,669,9.715994020926756,Divorced,Airplane pilots and navigators
2003,2,5.0,6,669,0.8968609865470852,Widowed,Airplane pilots and navigators
2003,2,6.0,95,669,14.200298953662182,Never married/single,Airplane pilots and navigators
2004,2,1.0,515,670,76.86567164179104,"Married, spouse present",Airplane pilots and navigators
2004,2,2.0,13,670,1.9402985074626864,"Married, spouse absent",Airplane pilots and navigators
2004,2,3.0,4,670,0.5970149253731344,Separated,Airplane pilots and navigators
2004,2,4.0,49,670,7.313432835820896,Divorced,Airplane pilots and navigators
2004,2,5.0,4,670,0.5970149253731344,Widowed,Airplane pilots and navigators
2004,2,6.0,85,670,12.686567164179104,Never married/single,Airplane pilots and navigators
2005,2,1.0,1160,1556,74.55012853470437,"Married, spouse present",Airplane pilots and navigators
2005,2,2.0,26,1556,1.6709511568123392,"Married, spouse absent",Airplane pilots and navigators
2005,2,3.0,13,1556,0.8354755784061696,Separated,Airplane pilots and navigators
2005,2,4.0,150,1556,9.640102827763496,Divorced,Airplane pilots and navigators
2005,2,5.0,12,1556,0.7712082262210797,Widowed,Airplane pilots and navigators
2005,2,6.0,195,1556,12.532133676092544,Never married/single,Airplane pilots and navigators
2006,2,1.0,1201,1568,76.59438775510205,"Married, spouse present",Airplane pilots and navigators
2006,2,2.0,21,1568,1.3392857142857142,"Married, spouse absent",Airplane pilots and navigators
2006,2,3.0,14,1568,0.8928571428571428,Separated,Airplane pilots and navigators
2006,2,4.0,137,1568,8.737244897959185,Divorced,Airplane pilots and navigators
2006,2,5.0,10,1568,0.6377551020408163,Widowed,Airplane pilots and navigators
2006,2,6.0,185,1568,11.798469387755102,Never married/single,Airplane pilots and navigators
2007,2,1.0,1295,1701,76.13168724279835,"Married, spouse present",Airplane pilots and navigators
2007,2,2.0,19,1701,1.1169900058788949,"Married, spouse absent",Airplane pilots and navigators
2007,2,3.0,22,1701,1.2933568489124045,Separated,Airplane pilots and navigators
2007,2,4.0,161,1701,9.465020576131687,Divorced,Airplane pilots and navigators
2007,2,5.0,11,1701,0.6466784244562023,Widowed,Airplane pilots and navigators
2007,2,6.0,193,1701,11.346266901822458,Never married/single,Airplane pilots and navigators
2008,2,1.0,1256,1649,76.16737416616131,"Married, spouse present",Airplane pilots and navigators
2008,2,2.0,19,1649,1.1522134627046696,"Married, spouse absent",Airplane pilots and navigators
2008,2,3.0,18,1649,1.0915706488781078,Separated,Airplane pilots and navigators
2008,2,4.0,155,1649,9.399636143117041,Divorced,Airplane pilots and navigators
2008,2,5.0,9,1649,0.5457853244390539,Widowed,Airplane pilots and navigators
2008,2,6.0,192,1649,11.643420254699818,Never married/single,Airplane pilots and navigators
2009,2,1.0,1183,1603,73.7991266375546,"Married, spouse present",Airplane pilots and navigators
2009,2,2.0,25,1603,1.5595757953836558,"Married, spouse absent",Airplane pilots and navigators
2009,2,3.0,15,1603,0.9357454772301934,Separated,Airplane pilots and navigators
2009,2,4.0,152,1603,9.482220835932626,Divorced,Airplane pilots and navigators
2009,2,5.0,13,1603,0.8109794135995009,Widowed,Airplane pilots and navigators
2009,2,6.0,215,1603,13.412351840299438,Never married/single,Airplane pilots and navigators
2010,2,1.0,1114,1497,74.41549766199064,"Married, spouse present",Airplane pilots and navigators
2010,2,2.0,21,1497,1.402805611222445,"Married, spouse absent",Airplane pilots and navigators
2010,2,3.0,12,1497,0.8016032064128256,Separated,Airplane pilots and navigators
2010,2,4.0,152,1497,10.153640614562457,Divorced,Airplane pilots and navigators
2010,2,5.0,9,1497,0.6012024048096193,Widowed,Airplane pilots and navigators
2010,2,6.0,189,1497,12.625250501002002,Never married/single,Airplane pilots and navigators
2011,2,1.0,1027,1363,75.34849596478357,"Married, spouse present",Airplane pilots and navigators
2011,2,2.0,17,1363,1.247248716067498,"Married, spouse absent",Airplane pilots and navigators
2011,2,3.0,13,1363,0.9537784299339692,Separated,Airplane pilots and navigators
2011,2,4.0,130,1363,9.537784299339693,Divorced,Airplane pilots and navigators
2011,2,5.0,11,1363,0.8070432868672046,Widowed,Airplane pilots and navigators
2011,2,6.0,165,1363,12.10564930300807,Never married/single,Airplane pilots and navigators
2012,2,1.0,1078,1450,74.34482758620689,"Married, spouse present",Airplane pilots and navigators
2012,2,2.0,15,1450,1.0344827586206897,"Married, spouse absent",Airplane pilots and navigators
2012,2,3.0,10,1450,0.6896551724137931,Separated,Airplane pilots and navigators
2012,2,4.0,161,1450,11.103448275862068,Divorced,Airplane pilots and navigators
2012,2,5.0,11,1450,0.7586206896551724,Widowed,Airplane pilots and navigators
2012,2,6.0,175,1450,12.068965517241379,Never married/single,Airplane pilots and navigators
2013,2,1.0,1071,1424,75.21067415730337,"Married, spouse present",Airplane pilots and navigators
2013,2,2.0,27,1424,1.8960674157303372,"Married, spouse absent",Airplane pilots and navigators
2013,2,3.0,12,1424,0.8426966292134831,Separated,Airplane pilots and navigators
2013,2,4.0,130,1424,9.129213483146067,Divorced,Airplane pilots and navigators
2013,2,5.0,18,1424,1.2640449438202246,Widowed,Airplane pilots and navigators
2013,2,6.0,166,1424,11.657303370786517,Never married/single,Airplane pilots and navigators
2014,2,1.0,1135,1455,78.00687285223368,"Married, spouse present",Airplane pilots and navigators
2014,2,2.0,29,1455,1.9931271477663228,"Married, spouse absent",Airplane pilots and navigators
2014,2,3.0,12,1455,0.8247422680412372,Separated,Airplane pilots and navigators
2014,2,4.0,116,1455,7.972508591065291,Divorced,Airplane pilots and navigators
2014,2,5.0,17,1455,1.168384879725086,Widowed,Airplane pilots and navigators
2014,2,6.0,146,1455,10.034364261168385,Never married/single,Airplane pilots and navigators
2015,2,1.0,1171,1520,77.03947368421052,"Married, spouse present",Airplane pilots and navigators
2015,2,2.0,29,1520,1.9078947368421053,"Married, spouse absent",Airplane pilots and navigators
2015,2,3.0,13,1520,0.855263157894737,Separated,Airplane pilots and navigators
2015,2,4.0,131,1520,8.618421052631579,Divorced,Airplane pilots and navigators
2015,2,5.0,20,1520,1.3157894736842104,Widowed,Airplane pilots and navigators
2015,2,6.0,156,1520,10.263157894736842,Never married/single,Airplane pilots and navigators
2016,2,1.0,1274,1763,72.26318774815655,"Married, spouse present",Airplane pilots and navigators
2016,2,2.0,34,1763,1.9285309132161088,"Married, spouse absent",Airplane pilots and navigators
2016,2,3.0,24,1763,1.3613159387407827,Separated,Airplane pilots and navigators
2016,2,4.0,169,1763,9.585933068633013,Divorced,Airplane pilots and navigators
2016,2,5.0,13,1763,0.737379466817924,Widowed,Airplane pilots and navigators
2016,2,6.0,249,1763,14.12365286443562,Never married/single,Airplane pilots and navigators
2017,2,1.0,1269,1715,73.99416909620992,"Married, spouse present",Airplane pilots and navigators
2017,2,2.0,24,1715,1.3994169096209912,"Married, spouse absent",Airplane pilots and navigators
2017,2,3.0,16,1715,0.9329446064139941,Separated,Airplane pilots and navigators
2017,2,4.0,166,1715,9.67930029154519,Divorced,Airplane pilots and navigators
2017,2,5.0,15,1715,0.8746355685131195,Widowed,Airplane pilots and navigators
2017,2,6.0,225,1715,13.119533527696792,Never married/single,Airplane pilots and navigators
2018,2,1.0,1432,1906,75.1311647429171,"Married, spouse present",Airplane pilots and navigators
2018,2,2.0,27,1906,1.4165792235047219,"Married, spouse absent",Airplane pilots and navigators
2018,2,3.0,13,1906,0.6820566631689402,Separated,Airplane pilots and navigators
2018,2,4.0,164,1906,8.604407135362015,Divorced,Airplane pilots and navigators
2018,2,5.0,20,1906,1.049317943336831,Widowed,Airplane pilots and navigators
2018,2,6.0,250,1906,13.11647429171039,Never married/single,Airplane pilots and navigators
2019,2,1.0,1679,2198,76.38762511373976,"Married, spouse present",Airplane pilots and navigators
2019,2,2.0,32,2198,1.4558689717925388,"Married, spouse absent",Airplane pilots and navigators
2019,2,3.0,16,2198,0.7279344858962694,Separated,Airplane pilots and navigators
2019,2,4.0,186,2198,8.46223839854413,Divorced,Airplane pilots and navigators
2019,2,5.0,22,2198,1.0009099181073704,Widowed,Airplane pilots and navigators
2019,2,6.0,263,2198,11.965423111919927,Never married/single,Airplane pilots and navigators
1880,3,1.0,209,368,56.79347826086957,"Married, spouse present",Architects
1880,3,2.0,12,368,3.260869565217391,"Married, spouse absent",Architects
1880,3,4.0,1,368,0.2717391304347826,Divorced,Architects
1880,3,5.0,15,368,4.076086956521739,Widowed,Architects
1880,3,6.0,131,368,35.59782608695652,Never married/single,Architects
1900,3,1.0,292,515,56.699029126213595,"Married, spouse present",Architects
1900,3,2.0,19,515,3.6893203883495143,"Married, spouse absent",Architects
1900,3,5.0,10,515,1.9417475728155338,Widowed,Architects
1900,3,6.0,194,515,37.66990291262136,Never married/single,Architects
1910,3,1.0,90,153,58.82352941176471,"Married, spouse present",Architects
1910,3,2.0,4,153,2.6143790849673203,"Married, spouse absent",Architects
1910,3,4.0,1,153,0.6535947712418301,Divorced,Architects
1910,3,5.0,1,153,0.6535947712418301,Widowed,Architects
1910,3,6.0,57,153,37.254901960784316,Never married/single,Architects
1920,3,1.0,103,155,66.45161290322581,"Married, spouse present",Architects
1920,3,2.0,3,155,1.935483870967742,"Married, spouse absent",Architects
1920,3,4.0,1,155,0.6451612903225806,Divorced,Architects
1920,3,5.0,6,155,3.870967741935484,Widowed,Architects
1920,3,6.0,42,155,27.09677419354839,Never married/single,Architects
1930,3,1.0,784,1144,68.53146853146853,"Married, spouse present",Architects
1930,3,2.0,33,1144,2.8846153846153846,"Married, spouse absent",Architects
1930,3,4.0,16,1144,1.3986013986013985,Divorced,Architects
1930,3,5.0,33,1144,2.8846153846153846,Widowed,Architects
1930,3,6.0,278,1144,24.3006993006993,Never married/single,Architects
1940,3,1.0,154,201,76.61691542288557,"Married, spouse present",Architects
1940,3,2.0,4,201,1.9900497512437811,"Married, spouse absent",Architects
1940,3,4.0,5,201,2.4875621890547266,Divorced,Architects
1940,3,5.0,9,201,4.477611940298507,Widowed,Architects
1940,3,6.0,29,201,14.427860696517413,Never married/single,Architects
1950,3,1.0,203,252,80.55555555555556,"Married, spouse present",Architects
1950,3,2.0,2,252,0.7936507936507936,"Married, spouse absent",Architects
1950,3,4.0,3,252,1.1904761904761905,Divorced,Architects
1950,3,5.0,8,252,3.1746031746031744,Widowed,Architects
1950,3,6.0,36,252,14.285714285714285,Never married/single,Architects
1960,3,1.0,1366,1631,83.75229920294298,"Married, spouse present",Architects
1960,3,2.0,19,1631,1.1649294911097487,"Married, spouse absent",Architects
1960,3,3.0,11,1631,0.6744328632740649,Separated,Architects
1960,3,4.0,32,1631,1.9619865113427344,Divorced,Architects
1960,3,5.0,24,1631,1.471489883507051,Widowed,Architects
1960,3,6.0,179,1631,10.974862047823422,Never married/single,Architects
1970,3,1.0,1034,1274,81.16169544740973,"Married, spouse present",Architects
1970,3,2.0,9,1274,0.7064364207221351,"Married, spouse absent",Architects
1970,3,3.0,7,1274,0.5494505494505495,Separated,Architects
1970,3,4.0,38,1274,2.9827315541601256,Divorced,Architects
1970,3,5.0,30,1274,2.3547880690737837,Widowed,Architects
1970,3,6.0,156,1274,12.244897959183673,Never married/single,Architects
1980,3,1.0,3965,5932,66.84086311530682,"Married, spouse present",Architects
1980,3,2.0,56,5932,0.9440323668240054,"Married, spouse absent",Architects
1980,3,3.0,110,5932,1.8543492919757247,Separated,Architects
1980,3,4.0,352,5932,5.9339177343223195,Divorced,Architects
1980,3,5.0,63,5932,1.0620364126770059,Widowed,Architects
1980,3,6.0,1386,5932,23.364801078894136,Never married/single,Architects
1990,3,1.0,5308,7953,66.74210989563687,"Married, spouse present",Architects
1990,3,2.0,73,7953,0.9178926191374325,"Married, spouse absent",Architects
1990,3,3.0,106,7953,1.332830378473532,Separated,Architects
1990,3,4.0,563,7953,7.07908965170376,Divorced,Architects
1990,3,5.0,91,7953,1.144222306048032,Widowed,Architects
1990,3,6.0,1812,7953,22.783855149000377,Never married/single,Architects
2000,3,1.0,6604,10061,65.6395984494583,"Married, spouse present",Architects
2000,3,2.0,154,10061,1.5306629559685916,"Married, spouse absent",Architects
2000,3,3.0,127,10061,1.2622999701818904,Separated,Architects
2000,3,4.0,834,10061,8.289434449855879,Divorced,Architects
2000,3,5.0,97,10061,0.9641188748633336,Widowed,Architects
2000,3,6.0,2245,10061,22.313885299672002,Never married/single,Architects
2001,3,1.0,629,927,67.85329018338727,"Married, spouse present",Architects
